Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.0425,0.02,0.25,0.75,0.25,189,124,103,58.52158907680574,22.919012171044585,21.776959248766726
0.0425,0.02,0.25,0.8,0.25,189,125,107,58.792975157476874,22.627091432683766,20.06021811495402
0.0425,0.02,0.25,0.85,0.25,191,125,107,59.05051380725064,23.54056935227383,20.21393667057727
0.0425,0.07,0.25,0.6,0.25,170,112,99,53.03080366791255,21.464997264845074,16.626261436818023
0.0425,0.07,0.25,0.65,0.25,173,111,98,53.29712138276912,23.119919628182938,17.32834199024198
0.0425,0.07,0.25,0.75,0.25,173,113,96,53.65602531356008,21.78577264574311,18.942460864318566
0.0425,0.07,0.25,0.8,0.25,176,113,98,54.107184084553055,23.479779735801067,18.646374696585475
0.0425,0.07,0.25,0.85,0.25,179,112,98,54.26461704707593,24.75069027226623,18.89248286503524
0.0425,0.16,0.25,0.6,0.25,157,108,101,50.70625417870973,18.223408690595853,11.71740454888508
0.0425,0.16,0.25,0.65,0.25,162,107,99,50.8961274767298,21.20290688164389,13.095339101816371
0.0425,0.16,0.25,0.75,0.25,161,108,96,51.157066071821646,19.285186568034185,15.201976330277112
0.0425,0.16,0.25,0.8,0.25,165,110,97,52.0459684051779,20.168038323586213,16.154286514144257
0.0425,0.16,0.25,0.85,0.25,162,112,95,52.17317581761861,17.736319110108923,17.62930285359674
0.0425,0.32,0.25,0.6,0.25,145,107,101,48.91260278844179,14.481463661813244,8.915290124282338
0.0425,0.32,0.25,0.65,0.25,147,105,100,48.5981884762582,16.16289520172698,9.292406623753035
0.0425,0.32,0.25,0.75,0.25,140,104,98,47.68951036550783,13.550144864751202,8.954637301870093
0.0425,0.32,0.25,0.8,0.25,149,107,98,49.36953180840621,15.610908949386438,11.552794742509743
0.0425,0.32,0.25,0.85,0.25,148,104,101,48.53574845034271,17.334604872495607,8.615416013220178
0.1,0.003,0.25,0.6,0.25,156,105,74,49.266782752627236,16.887587118235736,25.32036996085868
0.1,0.003,0.25,0.65,0.25,157,105,72,49.52662061414085,16.918164950810556,26.912590964511175
0.1,0.003,0.25,0.75,0.25,157,106,72,49.741641521221084,16.523038559938307,27.250649810646486
0.1,0.003,0.25,0.8,0.25,158,107,71,49.91994909501703,16.43738062804423,27.949344862456172
0.1,0.003,0.25,0.85,0.25,158,106,72,49.84480094905608,17.051590962983365,27.36882175030032
0.1,0.02,0.25,0.6,0.25,142,93,68,44.428032268724685,17.348935750959527,22.576455500029667
0.1,0.02,0.25,0.65,0.25,142,91,68,43.984510490383265,18.30264890837646,21.884797645105802
0.1,0.02,0.25,0.75,0.25,143,91,69,43.9800497571972,18.967638103676578,21.322810601564612
0.1,0.02,0.25,0.8,0.25,142,91,68,43.83484272313747,18.364149198851486,21.88374813269688
0.1,0.02,0.25,0.85,0.25,145,91,70,44.32282063065316,19.53236844037731,21.198393614709786
0.1,0.07,0.25,0.6,0.25,135,84,75,41.38642669660312,19.79240696304177,14.311604357977437
0.1,0.07,0.25,0.65,0.25,136,87,72,42.25048912599044,18.31648777137229,17.322590949552186
0.1,0.07,0.25,0.75,0.25,136,83,72,41.2007145955673,20.876121350394378,15.47764799282919
0.1,0.07,0.25,0.8,0.25,140,81,72,41.3634306453566,23.437028761470163,16.014420249627083
0.1,0.07,0.25,0.85,0.25,138,81,73,40.9371787849787,22.770019831370362,14.93195047050685
0.1,0.16,0.25,0.6,0.25,127,83,69,40.09811594341503,16.46229484832415,15.833646312578797
0.1,0.16,0.25,0.65,0.25,128,81,69,39.64129596591232,18.37339425652479,15.367960469675578
0.1,0.16,0.25,0.75,0.25,128,82,71,39.96769929040992,17.737724819992668,14.441469380272354
0.1,0.16,0.25,0.8,0.25,128,82,71,39.86652512329903,18.323550226390513,14.127025973441121
0.1,0.16,0.25,0.85,0.25,129,86,71,41.17740364008091,15.694933241711034,16.367731526947516
0.1,0.32,0.25,0.6,0.25,110,82,72,37.75047876904907,10.006200658480068,10.132555501626017
0.1,0.32,0.25,0.65,0.25,114,83,72,38.568149516124784,11.29550436657617,11.503772910853227
0.1,0.32,0.25,0.75,0.25,121,80,71,38.61355573817217,15.815599172099597,12.402672605493015
0.1,0.32,0.25,0.8,0.25,118,81,72,38.44427091603463,14.042593236863077,11.778903975640675
0.1,0.32,0.25,0.85,0.25,118,81,71,38.43458523941208,13.83517241278376,11.844646260059811
0.185,0.003,0.25,0.6,0.25,119,77,49,36.93551111024355,14.77314952791145,23.60178967911407
0.185,0.003,0.25,0.65,0.25,119,78,45,37.18718444694467,13.933821256752049,26.06991012317493
0.185,0.003,0.25,0.75,0.25,122,76,50,37.33254452152811,16.426468814075502,23.359187236327294
0.185,0.003,0.25,0.8,0.25,122,75,51,37.01020684544748,16.94013433673458,22.85644581484021
0.185,0.003,0.25,0.85,0.25,121,74,47,36.57560493665383,16.883800813214776,24.296024719725693
0.185,0.02,0.25,0.6,0.25,111,65,58,33.11930669829856,18.918159067285917,12.847007638418406
