Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.1,0.02,0.01,0.6,0.25,160,99,76,48.28744665638567,22.37082487841846,23.555319547671882
0.1,0.02,0.01,0.65,0.25,163,96,76,47.987286440339616,25.14292149176517,23.016503687964697
0.1,0.02,0.01,0.75,0.25,161,94,75,47.27639389511218,25.335147392982705,22.53681687448611
0.1,0.02,0.01,0.8,0.25,159,94,76,46.96700058203451,24.664766535208273,21.558692702141013
0.1,0.02,0.01,0.85,0.25,160,91,73,46.455634094992384,26.045220593505114,22.44249169852338
0.1,0.07,0.01,0.6,0.25,153,93,75,45.935439848336294,22.507824461257652,20.3698869206409
0.1,0.07,0.01,0.65,0.25,154,95,74,46.64473210887119,21.603889981573477,22.072122366415513
0.1,0.07,0.01,0.75,0.25,153,91,75,45.56518044542143,23.532908674148423,20.029993873905163
0.1,0.07,0.01,0.8,0.25,156,95,75,46.77866996335031,22.895620817246996,21.989535046180077
0.1,0.07,0.01,0.85,0.25,159,90,73,45.98323406457995,26.500028432700383,22.004006745748363
0.1,0.16,0.01,0.6,0.25,140,85,71,42.168009409885734,21.096583471205356,17.538109681353287
0.1,0.16,0.01,0.65,0.25,138,82,71,41.30259773760781,22.101794647680002,16.700981462327423
0.1,0.16,0.01,0.75,0.25,141,86,72,42.64425587461672,20.91019003586464,17.88161298052976
0.1,0.16,0.01,0.8,0.25,143,84,71,42.26604280594345,22.933649833065893,18.15018610831173
0.1,0.16,0.01,0.85,0.25,142,84,72,42.20310809064701,22.800875031408374,17.130552861745898
0.1,0.32,0.01,0.6,0.25,128,87,79,41.251398372401745,15.9893754172592,11.106718604665854
0.1,0.32,0.01,0.65,0.25,130,86,79,41.46069692490471,17.080874940205522,11.739704442637288
0.1,0.32,0.01,0.75,0.25,135,79,79,40.29644535081534,23.27728952581176,10.277832050975032
0.1,0.32,0.01,0.8,0.25,136,82,75,40.995170344369185,21.982851546748282,13.402694414854988
0.1,0.32,0.01,0.85,0.25,138,81,76,41.19102879033063,23.20775064999747,13.169877151894305
0.185,0.003,0.01,0.6,0.25,135,80,54,40.11358561439291,20.341126464744065,25.251406567815117
0.185,0.003,0.01,0.65,0.25,135,81,53,40.37525934146535,19.35457687266248,26.15756810652796
0.185,0.003,0.01,0.75,0.25,135,80,50,40.075608080775524,19.895425843570596,27.138082631651162
0.185,0.003,0.01,0.8,0.25,135,81,53,40.1184991804044,19.676122134139106,25.908856766840227
0.185,0.003,0.01,0.85,0.25,135,80,54,40.12121549410398,20.121873555306617,25.35221526643774
0.185,0.02,0.01,0.6,0.25,127,76,54,38.06302554478014,19.153566836931812,22.46902539405443
0.185,0.02,0.01,0.65,0.25,129,76,52,38.08937340075682,19.813335143506304,23.49229549768853
0.185,0.02,0.01,0.75,0.25,132,77,50,38.89016273180932,20.26588981306507,25.55520994009025
0.185,0.02,0.01,0.8,0.25,131,75,53,38.30684274913599,21.048154932693574,23.368949405284468
0.185,0.02,0.01,0.85,0.25,132,77,54,38.91751551404574,20.775408377591564,23.488133861383986
0.185,0.07,0.01,0.6,0.25,115,68,58,34.24769311535906,19.19076188922922,14.694144765244864
0.185,0.07,0.01,0.65,0.25,113,65,58,33.16813842527878,19.97250580392801,13.136491183452959
0.185,0.07,0.01,0.75,0.25,117,66,60,34.07818664472958,21.522703155920446,12.770670242404625
0.185,0.07,0.01,0.8,0.25,119,66,58,34.3616428072569,22.036451367292877,14.605116531320084
0.185,0.07,0.01,0.85,0.25,121,66,59,34.60763438786499,23.061215905258003,14.405665450879024
0.185,0.16,0.01,0.6,0.25,105,73,56,34.168463101072646,11.480386985681685,15.68215035448468
0.185,0.16,0.01,0.65,0.25,109,69,54,33.7103958354006,15.118157234963125,16.191289483671902
0.185,0.16,0.01,0.75,0.25,112,69,55,34.20641646911232,16.65640652726544,16.355567533773808
