Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.0135,0.02,0,0.75,0.17666667,220.44085033738745,158.7138103449462,143.56576866491886,70.85770843365131,20.99431195318713,17.008286326565724
0.0135,0.02,0,0.75,0.25,220.12939221128428,159.65426300598278,144.51019544487536,71.06696065067783,20.483893145938847,16.774216168713817
0.0135,0.02,0,0.8,0.01,221.37365941854182,155.53348019248423,127.05366013639919,69.88295786090424,21.16915038870948,24.750071263037544
0.0135,0.02,0,0.8,0.09333333,223.96585459059762,158.2237880908763,137.42555991337966,71.00056733819117,21.893260302754737,20.638363419718697
0.0135,0.02,0,0.8,0.17666667,224.52590302041818,159.11524170461908,141.38558325434244,71.35082687763465,22.09383004905391,18.95748215697246
0.0135,0.02,0,0.8,0.25,223.3209821964339,159.565273884192,144.8121163138433,71.39630552203926,21.79894568792412,17.118160482231314
0.0135,0.02,0,0.85,0.01,220.76413958816389,155.77101980128293,125.60694063180212,69.84506358890931,20.645446907618158,25.4769450312909
0.0135,0.02,0,0.85,0.09333333,225.19235419837818,159.06364546160972,130.95252290135426,71.20881703473201,21.19879746422648,24.480770926890205
0.0135,0.02,0,0.85,0.17666667,221.88921827988926,159.53869520885155,142.30412966988334,71.18293389454274,20.955993010017828,18.176608227308712
0.0135,0.02,0,0.85,0.25,223.5308586588323,161.61790272640758,141.8096227292373,71.84172814307018,20.414434369676325,19.3845166706744
0.0135,0.07,0,0.6,0.01,187.92293808458882,104.59158351323715,97.29737517360195,53.566960349706065,32.44310883088597,18.818758092061504
0.0135,0.07,0,0.6,0.09333333,194.8999753888362,116.94606365848922,113.03876251943484,57.5503897115553,30.143623316009172,15.290226288465547
0.0135,0.07,0,0.6,0.17666667,196.30462286898512,132.63301424269682,127.79204744734065,61.656805448940716,23.871158853329522,12.588143168614408
0.0135,0.07,0,0.6,0.25,200.79914231613918,144.69742227396947,127.13600287338353,65.02789157255822,18.92719260328185,17.72187218671153
0.0135,0.07,0,0.65,0.01,187.4211667705745,105.55166821598503,96.54826337806246,53.69380505183901,31.65650664931863,19.41477999537513
0.0135,0.07,0,0.65,0.09333333,199.5777498599644,120.37304141806906,109.78256795794988,58.848103151710646,29.756965092579634,19.036559923053264
0.0135,0.07,0,0.65,0.17666667,201.69366848198504,131.9041758345195,123.45574855604934,62.02384843545778,25.840416198366633,15.657209319111121
0.0135,0.07,0,0.65,0.25,203.73562302644498,142.97212324809064,130.9167833036034,65.01920440889117,21.490693288763516,15.64430183008052
0.0135,0.07,0,0.75,0.01,192.9300410582005,104.95171388864166,98.57519011160895,54.35773031614923,34.3149028773691,19.260264131861284
0.0135,0.07,0,0.75,0.09333333,196.50081966253438,120.93277694033189,119.00969925439766,58.781554187157,29.280063645048816,13.591923772897218
0.0135,0.07,0,0.75,0.17666667,204.13509219867774,131.3423360223648,129.0312768014242,62.30916881496664,27.756602754322625,12.933833312157027
0.0135,0.07,0,0.75,0.25,204.0682338805293,141.55621058631567,135.75257672126233,64.8275220964544,23.002132172794564,12.665857612579877
0.0135,0.07,0,0.8,0.01,198.28577474828887,101.55743923841378,93.79786477276545,54.305982420088895,37.7025900931332,22.09821492795293
0.0135,0.07,0,0.8,0.09333333,197.90231680010402,122.27529949482273,114.77358752932558,59.168680022426926,28.611428125396966,16.586101462533122
0.0135,0.07,0,0.8,0.17666667,201.47735448800822,131.81525206616263,124.51201317058009,62.00037658771154,25.92950562749291,15.021612003949425
0.0135,0.07,0,0.8,0.25,202.71508825009042,144.4850570414736,136.416624510216,65.38747190054222,20.96174464604689,13.057009096466544
0.0135,0.07,0,0.85,0.01,200.93922559898098,102.99063968742247,95.60440563083054,55.01437966892071,38.1252383703346,22.061573061637052
0.0135,0.07,0,0.85,0.09333333,200.89623862503626,119.8710926002441,115.71752941088516,59.02808884559782,31.17607383932147,15.910668316057674
0.0135,0.07,0,0.85,0.17666667,206.31493283864611,132.0689421858863,125.59757733519658,62.66150013184942,27.794846843315955,15.412855199651654
0.0135,0.07,0,0.85,0.25,204.69285936393325,140.4519536062629,134.45107801137985,64.60880710586639,23.681086648021545,13.101737416972092
0.0135,0.16,0,0.6,0.01,163.24563155330924,77.57966689364925,89.43812574985559,44.13187421538338,36.56374694172554,9.96704634881792
0.0135,0.16,0,0.6,0.09333333,167.88724347580953,105.57437268567362,110.56087032151758,51.46215869395262,25.592104155333082,7.698841370726339
